file,author,title,volume,source_xml,chars,words
CLTK__Justinian__Digest25.txt,Justinian,Digest25,,justinian/digest25.txt,51270,7349
CLTK__Justinian__Digest26.txt,Justinian,Digest26,,justinian/digest26.txt,143293,20095
CLTK__Justinian__Digest27.txt,Justinian,Digest27,,justinian/digest27.txt,130364,18298
CLTK__Justinian__Digest28.txt,Justinian,Digest28,,justinian/digest28.txt,191260,27157
CLTK__Justinian__Digest29.txt,Justinian,Digest29,,justinian/digest29.txt,156416,21851
CLTK__Justinian__Digest3.txt,Justinian,Digest3,,justinian/digest3.txt,111453,15922
CLTK__Justinian__Digest30.txt,Justinian,Digest30,,justinian/digest30.txt,115223,16509
CLTK__Justinian__Digest31.txt,Justinian,Digest31,,justinian/digest31.txt,97546,13616
CLTK__Justinian__Digest32.txt,Justinian,Digest32,,justinian/digest32.txt,115643,16418
CLTK__Justinian__Digest33.txt,Justinian,Digest33,,justinian/digest33.txt,153854,21780
CLTK__Justinian__Digest34.txt,Justinian,Digest34,,justinian/digest34.txt,152003,21516
CLTK__Justinian__Digest35.txt,Justinian,Digest35,,justinian/digest35.txt,168262,23770
CLTK__Justinian__Digest36.txt,Justinian,Digest36,,justinian/digest36.txt,177963,24841
CLTK__Justinian__Digest37.txt,Justinian,Digest37,,justinian/digest37.txt,165877,23707
CLTK__Justinian__Digest38.txt,Justinian,Digest38,,justinian/digest38.txt,193065,27565
CLTK__Justinian__Digest39.txt,Justinian,Digest39,,justinian/digest39.txt,171894,25040
CLTK__Justinian__Digest4.txt,Justinian,Digest4,,justinian/digest4.txt,181371,26271
CLTK__Justinian__Digest40.txt,Justinian,Digest40,,justinian/digest40.txt,236772,33689
CLTK__Justinian__Digest41.txt,Justinian,Digest41,,justinian/digest41.txt,160672,23265
CLTK__Justinian__Digest42.txt,Justinian,Digest42,,justinian/digest42.txt,115645,16353
CLTK__Justinian__Digest43.txt,Justinian,Digest43,,justinian/digest43.txt,402445,59471
CLTK__Justinian__Digest44.txt,Justinian,Digest44,,justinian/digest44.txt,106986,15351
CLTK__Justinian__Digest45.txt,Justinian,Digest45,,justinian/digest45.txt,140443,20227
CLTK__Justinian__Digest46.txt,Justinian,Digest46,,justinian/digest46.txt,186450,26328
CLTK__Justinian__Digest47.txt,Justinian,Digest47,,justinian/digest47.txt,202828,29504
CLTK__Justinian__Digest48.txt,Justinian,Digest48,,justinian/digest48.txt,238995,32938
CLTK__Justinian__Digest49.txt,Justinian,Digest49,,justinian/digest49.txt,146314,20278
CLTK__Justinian__Digest5.txt,Justinian,Digest5,,justinian/digest5.txt,129607,18351
CLTK__Justinian__Digest50.txt,Justinian,Digest50,,justinian/digest50.txt,241066,32991
CLTK__Justinian__Digest6.txt,Justinian,Digest6,,justinian/digest6.txt,52248,7666
CLTK__Justinian__Digest7.txt,Justinian,Digest7,,justinian/digest7.txt,111660,16269
CLTK__Justinian__Digest8.txt,Justinian,Digest8,,justinian/digest8.txt,87889,12928
CLTK__Justinian__Digest9.txt,Justinian,Digest9,,justinian/digest9.txt,97094,14256
CLTK__Justinian__Institutes_Proem.txt,Justinian,Institutes Proem,,justinian/institutes.proem.txt,3890,502
CLTK__Justinian__Institutes1.txt,Justinian,Institutes1,,justinian/institutes1.txt,58506,8477
CLTK__Justinian__Institutes2.txt,Justinian,Institutes2,,justinian/institutes2.txt,121527,17498
CLTK__Justinian__Institutes3.txt,Justinian,Institutes3,,justinian/institutes3.txt,103049,14627
CLTK__Justinian__Institutes4.txt,Justinian,Institutes4,,justinian/institutes4.txt,90792,13411
CLTK__Juvenal__1.txt,Juvenal,1,,juvenal/1.txt,8119,1141
CLTK__Juvenal__10.txt,Juvenal,10,,juvenal/10.txt,17238,2448
CLTK__Juvenal__11.txt,Juvenal,11,,juvenal/11.txt,9785,1402
CLTK__Juvenal__12.txt,Juvenal,12,,juvenal/12.txt,6132,856
CLTK__Juvenal__13.txt,Juvenal,13,,juvenal/13.txt,11706,1676
CLTK__Juvenal__14.txt,Juvenal,14,,juvenal/14.txt,15712,2245
CLTK__Juvenal__15.txt,Juvenal,15,,juvenal/15.txt,8272,1162
CLTK__Juvenal__16.txt,Juvenal,16,,juvenal/16.txt,2935,413
CLTK__Juvenal__2.txt,Juvenal,2,,juvenal/2.txt,8035,1134
CLTK__Juvenal__3.txt,Juvenal,3,,juvenal/3.txt,15400,2209
CLTK__Juvenal__4.txt,Juvenal,4,,juvenal/4.txt,7260,1012
CLTK__Juvenal__5.txt,Juvenal,5,,juvenal/5.txt,8212,1180
CLTK__Juvenal__6.txt,Juvenal,6,,juvenal/6.txt,33212,4683
CLTK__Juvenal__7.txt,Juvenal,7,,juvenal/7.txt,11561,1642
CLTK__Juvenal__8.txt,Juvenal,8,,juvenal/8.txt,12942,1820
CLTK__Juvenal__9.txt,Juvenal,9,,juvenal/9.txt,7339,1060
CLTK__Kalila__Kalila.txt,Kalila,Kalila,,kalila.txt,198441,30674
CLTK__Kempis__Kempis1.txt,Kempis,Kempis1,,kempis/kempis1.txt,57726,8620
CLTK__Kempis__Kempis2.txt,Kempis,Kempis2,,kempis/kempis2.txt,33398,5172
CLTK__Kempis__Kempis3.txt,Kempis,Kempis3,,kempis/kempis3.txt,134740,20705
CLTK__Kempis__Kempis4.txt,Kempis,Kempis4,,kempis/kempis4.txt,53138,8031
CLTK__Kepler__Strena.txt,Kepler,Strena,,kepler/strena.txt,45449,6339
CLTK__Lactantius__Demort.txt,Lactantius,Demort,,lactantius/demort.txt,80001,11275
CLTK__Lactantius__Divinst1.txt,Lactantius,Divinst1,,lactantius/divinst1.txt,122782,17723
CLTK__Landor__Landor_1858.txt,Landor,Landor 1858,,landor.1858.txt,22496,3088
CLTK__Landor1795__Landor1795.txt,Landor1795,Landor1795,,landor1795.txt,18884,2640
CLTK__Landor1806__Landor1806.txt,Landor1806,Landor1806,,landor1806.txt,22612,3060
CLTK__Landor1810__Landor1810.txt,Landor1810,Landor1810,,landor1810.txt,3547,444
CLTK__Legenda__Legenda_Stephani.txt,Legenda,Legenda Stephani,,legenda.stephani.txt,25544,3301
CLTK__Leo1__Leo1.txt,Leo1,Leo1,,leo1.txt,43406,6259
CLTK__Leo2__Leo2.txt,Leo2,Leo2,,leo2.txt,38607,5573
CLTK__Leo3__Leo3.txt,Leo3,Leo3,,leo3.txt,41634,6085
CLTK__Leothegreat__Quadragesima1.txt,Leothegreat,Quadragesima1,,leothegreat/quadragesima1.txt,8892,1196
CLTK__Leothegreat__Quadragesima2.txt,Leothegreat,Quadragesima2,,leothegreat/quadragesima2.txt,7351,995
CLTK__Letabundus__Letabundus.txt,Letabundus,Letabundus,,letabundus.txt,1114,139
CLTK__Levis__Levis.txt,Levis,Levis,,levis.txt,733,99
CLTK__Lhomond__Lhomond_Historiae.txt,Lhomond,Lhomond Historiae,,lhomond.historiae.txt,36856,5360
CLTK__Lhomond__Lhomond_Viris.txt,Lhomond,Lhomond Viris,,lhomond.viris.txt,204036,28165
CLTK__Liberpontificalis1__Liberpontificalis1.txt,Liberpontificalis1,Liberpontificalis1,,liberpontificalis1.txt,109670,16392
CLTK__Livy__Liv_1.txt,Livy,Liv 1,,livy/liv.1.txt,120001,17186
CLTK__Livy__Liv_10.txt,Livy,Liv 10,,livy/liv.10.txt,108052,15251
CLTK__Livy__Liv_2.txt,Livy,Liv 2,,livy/liv.2.txt,127250,18063
CLTK__Livy__Liv_21.txt,Livy,Liv 21,,livy/liv.21.txt,111956,15775
CLTK__Livy__Liv_22.txt,Livy,Liv 22,,livy/liv.22.txt,122211,17403
CLTK__Livy__Liv_23.txt,Livy,Liv 23,,livy/liv.23.txt,105195,14873
CLTK__Livy__Liv_24.txt,Livy,Liv 24,,livy/liv.24.txt,101533,14267
CLTK__Livy__Liv_25.txt,Livy,Liv 25,,livy/liv.25.txt,103463,14599
CLTK__Livy__Liv_26.txt,Livy,Liv 26,,livy/liv.26.txt,119837,17057
CLTK__Livy__Liv_27.txt,Livy,Liv 27,,livy/liv.27.txt,123393,17447
CLTK__Livy__Liv_28.txt,Livy,Liv 28,,livy/liv.28.txt,118554,16781
CLTK__Livy__Liv_29.txt,Livy,Liv 29,,livy/liv.29.txt,87944,12357
CLTK__Livy__Liv_3.txt,Livy,Liv 3,,livy/liv.3.txt,144861,20463
CLTK__Livy__Liv_30.txt,Livy,Liv 30,,livy/liv.30.txt,97082,13635
CLTK__Livy__Liv_31.txt,Livy,Liv 31,,livy/liv.31.txt,91536,12828
CLTK__Livy__Liv_32.txt,Livy,Liv 32,,livy/liv.32.txt,76519,10842
CLTK__Livy__Liv_33.txt,Livy,Liv 33,,livy/liv.33.txt,83474,11671
CLTK__Livy__Liv_34.txt,Livy,Liv 34,,livy/liv.34.txt,106349,15242
CLTK__Livy__Liv_35.txt,Livy,Liv 35,,livy/liv.35.txt,90393,12743
CLTK__Livy__Liv_36.txt,Livy,Liv 36,,livy/liv.36.txt,81333,11553
CLTK__Livy__Liv_37.txt,Livy,Liv 37,,livy/liv.37.txt,116975,16595
CLTK__Livy__Liv_38.txt,Livy,Liv 38,,livy/liv.38.txt,121495,17127
CLTK__Livy__Liv_39.txt,Livy,Liv 39,,livy/liv.39.txt,105681,14985
CLTK__Livy__Liv_4.txt,Livy,Liv 4,,livy/liv.4.txt,121226,16975
CLTK__Livy__Liv_40.txt,Livy,Liv 40,,livy/liv.40.txt,105435,15026
CLTK__Livy__Liv_41.txt,Livy,Liv 41,,livy/liv.41.txt,55115,7722
CLTK__Livy__Liv_42.txt,Livy,Liv 42,,livy/liv.42.txt,122572,17142
CLTK__Livy__Liv_43.txt,Livy,Liv 43,,livy/liv.43.txt,41752,5846
CLTK__Livy__Liv_44.txt,Livy,Liv 44,,livy/liv.44.txt,91318,12947
CLTK__Livy__Liv_45.txt,Livy,Liv 45,,livy/liv.45.txt,95309,13448
CLTK__Livy__Liv_5.txt,Livy,Liv 5,,livy/liv.5.txt,114300,16224
CLTK__Livy__Liv_6.txt,Livy,Liv 6,,livy/liv.6.txt,95298,13613
CLTK__Livy__Liv_7.txt,Livy,Liv 7,,livy/liv.7.txt,94431,13351
CLTK__Livy__Liv_8.txt,Livy,Liv 8,,livy/liv.8.txt,93087,13159
CLTK__Livy__Liv_9.txt,Livy,Liv 9,,livy/liv.9.txt,114003,16137
CLTK__Livy__Liv_Per.txt,Livy,Liv Per,,livy/liv.per.txt,1384,157
CLTK__Livy__Liv_Per1.txt,Livy,Liv Per1,,livy/liv.per1.txt,3435,475
CLTK__Livy__Liv_Per10.txt,Livy,Liv Per10,,livy/liv.per10.txt,1012,140
CLTK__Livy__Liv_Per100.txt,Livy,Liv Per100,,livy/liv.per100.txt,635,80
CLTK__Livy__Liv_Per101.txt,Livy,Liv Per101,,livy/liv.per101.txt,692,85
CLTK__Livy__Liv_Per102.txt,Livy,Liv Per102,,livy/liv.per102.txt,856,118
CLTK__Livy__Liv_Per103.txt,Livy,Liv Per103,,livy/liv.per103.txt,1246,170
CLTK__Livy__Liv_Per104.txt,Livy,Liv Per104,,livy/liv.per104.txt,1387,188
CLTK__Livy__Liv_Per105.txt,Livy,Liv Per105,,livy/liv.per105.txt,883,114
CLTK__Livy__Liv_Per106.txt,Livy,Liv Per106,,livy/liv.per106.txt,921,127
CLTK__Livy__Liv_Per107.txt,Livy,Liv Per107,,livy/liv.per107.txt,1122,156
CLTK__Livy__Liv_Per108.txt,Livy,Liv Per108,,livy/liv.per108.txt,763,104
CLTK__Livy__Liv_Per109.txt,Livy,Liv Per109,,livy/liv.per109.txt,840,117
CLTK__Livy__Liv_Per11.txt,Livy,Liv Per11,,livy/liv.per11.txt,1619,218
CLTK__Livy__Liv_Per110.txt,Livy,Liv Per110,,livy/liv.per110.txt,1084,146
CLTK__Livy__Liv_Per111.txt,Livy,Liv Per111,,livy/liv.per111.txt,960,123
CLTK__Livy__Liv_Per112.txt,Livy,Liv Per112,,livy/liv.per112.txt,1086,146
CLTK__Livy__Liv_Per113.txt,Livy,Liv Per113,,livy/liv.per113.txt,1094,151
CLTK__Livy__Liv_Per114.txt,Livy,Liv Per114,,livy/liv.per114.txt,849,109
CLTK__Livy__Liv_Per115.txt,Livy,Liv Per115,,livy/liv.per115.txt,699,95
CLTK__Livy__Liv_Per116.txt,Livy,Liv Per116,,livy/liv.per116.txt,1471,207
CLTK__Livy__Liv_Per117.txt,Livy,Liv Per117,,livy/liv.per117.txt,1088,143
CLTK__Livy__Liv_Per118.txt,Livy,Liv Per118,,livy/liv.per118.txt,690,99
CLTK__Livy__Liv_Per119.txt,Livy,Liv Per119,,livy/liv.per119.txt,1204,180
CLTK__Livy__Liv_Per12.txt,Livy,Liv Per12,,livy/liv.per12.txt,821,115
CLTK__Livy__Liv_Per120.txt,Livy,Liv Per120,,livy/liv.per120.txt,1145,169
CLTK__Livy__Liv_Per121.txt,Livy,Liv Per121,,livy/liv.per121.txt,457,63
CLTK__Livy__Liv_Per122.txt,Livy,Liv Per122,,livy/liv.per122.txt,427,52
CLTK__Livy__Liv_Per123.txt,Livy,Liv Per123,,livy/liv.per123.txt,648,83
CLTK__Livy__Liv_Per124.txt,Livy,Liv Per124,,livy/liv.per124.txt,655,93
CLTK__Livy__Liv_Per125.txt,Livy,Liv Per125,,livy/liv.per125.txt,666,90
CLTK__Livy__Liv_Per126.txt,Livy,Liv Per126,,livy/liv.per126.txt,462,59
CLTK__Livy__Liv_Per127.txt,Livy,Liv Per127,,livy/liv.per127.txt,934,123
CLTK__Livy__Liv_Per128.txt,Livy,Liv Per128,,livy/liv.per128.txt,532,67
CLTK__Livy__Liv_Per129.txt,Livy,Liv Per129,,livy/liv.per129.txt,733,100
CLTK__Livy__Liv_Per13.txt,Livy,Liv Per13,,livy/liv.per13.txt,1356,189
CLTK__Livy__Liv_Per130.txt,Livy,Liv Per130,,livy/liv.per130.txt,711,96
CLTK__Livy__Liv_Per131.txt,Livy,Liv Per131,,livy/liv.per131.txt,585,80
CLTK__Livy__Liv_Per132.txt,Livy,Liv Per132,,livy/liv.per132.txt,642,83
CLTK__Livy__Liv_Per133.txt,Livy,Liv Per133,,livy/liv.per133.txt,747,96
CLTK__Livy__Liv_Per134.txt,Livy,Liv Per134,,livy/liv.per134.txt,489,67
CLTK__Livy__Liv_Per135.txt,Livy,Liv Per135,,livy/liv.per135.txt,268,35
CLTK__Livy__Liv_Per136-7.txt,Livy,Liv Per136-7,,livy/liv.per136-7.txt,192,23
CLTK__Livy__Liv_Per138.txt,Livy,Liv Per138,,livy/liv.per138.txt,277,35
CLTK__Livy__Liv_Per139.txt,Livy,Liv Per139,,livy/liv.per139.txt,403,53
CLTK__Livy__Liv_Per14.txt,Livy,Liv Per14,,livy/liv.per14.txt,1033,139
CLTK__Livy__Liv_Per140.txt,Livy,Liv Per140,,livy/liv.per140.txt,401,52
CLTK__Livy__Liv_Per141.txt,Livy,Liv Per141,,livy/liv.per141.txt,470,63
CLTK__Livy__Liv_Per142.txt,Livy,Liv Per142,,livy/liv.per142.txt,516,71
CLTK__Livy__Liv_Per15.txt,Livy,Liv Per15,,livy/liv.per15.txt,650,83
CLTK__Livy__Liv_Per16.txt,Livy,Liv Per16,,livy/liv.per16.txt,782,99
CLTK__Livy__Liv_Per17.txt,Livy,Liv Per17,,livy/liv.per17.txt,1020,138
CLTK__Livy__Liv_Per18.txt,Livy,Liv Per18,,livy/liv.per18.txt,1397,185
CLTK__Livy__Liv_Per19.txt,Livy,Liv Per19,,livy/liv.per19.txt,1663,223
CLTK__Livy__Liv_Per2.txt,Livy,Liv Per2,,livy/liv.per2.txt,3481,469
CLTK__Livy__Liv_Per20.txt,Livy,Liv Per20,,livy/liv.per20.txt,1415,186
CLTK__Livy__Liv_Per21.txt,Livy,Liv Per21,,livy/liv.per21.txt,1066,145
CLTK__Livy__Liv_Per22.txt,Livy,Liv Per22,,livy/liv.per22.txt,2787,386
CLTK__Livy__Liv_Per23.txt,Livy,Liv Per23,,livy/liv.per23.txt,1659,220
CLTK__Livy__Liv_Per24.txt,Livy,Liv Per24,,livy/liv.per24.txt,1232,162
CLTK__Livy__Liv_Per25.txt,Livy,Liv Per25,,livy/liv.per25.txt,1778,242
CLTK__Livy__Liv_Per26.txt,Livy,Liv Per26,,livy/liv.per26.txt,1374,192
CLTK__Livy__Liv_Per27.txt,Livy,Liv Per27,,livy/liv.per27.txt,1514,206
CLTK__Livy__Liv_Per28.txt,Livy,Liv Per28,,livy/liv.per28.txt,2093,294
CLTK__Livy__Liv_Per29.txt,Livy,Liv Per29,,livy/liv.per29.txt,2891,403
CLTK__Livy__Liv_Per3.txt,Livy,Liv Per3,,livy/liv.per3.txt,1984,284
CLTK__Livy__Liv_Per30.txt,Livy,Liv Per30,,livy/liv.per30.txt,1536,200
CLTK__Livy__Liv_Per31.txt,Livy,Liv Per31,,livy/liv.per31.txt,1542,203
CLTK__Livy__Liv_Per32.txt,Livy,Liv Per32,,livy/liv.per32.txt,987,126
CLTK__Livy__Liv_Per33.txt,Livy,Liv Per33,,livy/liv.per33.txt,988,127
CLTK__Livy__Liv_Per34.txt,Livy,Liv Per34,,livy/liv.per34.txt,1353,175
CLTK__Livy__Liv_Per35.txt,Livy,Liv Per35,,livy/liv.per35.txt,1551,209
CLTK__Livy__Liv_Per36.txt,Livy,Liv Per36,,livy/liv.per36.txt,564,71
CLTK__Livy__Liv_Per37.txt,Livy,Liv Per37,,livy/liv.per37.txt,1254,163
CLTK__Livy__Liv_Per38.txt,Livy,Liv Per38,,livy/liv.per38.txt,1995,273
CLTK__Livy__Liv_Per39.txt,Livy,Liv Per39,,livy/liv.per39.txt,1706,232
CLTK__Livy__Liv_Per4.txt,Livy,Liv Per4,,livy/liv.per4.txt,1569,214
CLTK__Livy__Liv_Per40.txt,Livy,Liv Per40,,livy/liv.per40.txt,1579,218
CLTK__Livy__Liv_Per41.txt,Livy,Liv Per41,,livy/liv.per41.txt,1232,164
CLTK__Livy__Liv_Per42.txt,Livy,Liv Per42,,livy/liv.per42.txt,961,130
CLTK__Livy__Liv_Per43.txt,Livy,Liv Per43,,livy/liv.per43.txt,739,102
CLTK__Livy__Liv_Per44.txt,Livy,Liv Per44,,livy/liv.per44.txt,1174,162
CLTK__Livy__Liv_Per45.txt,Livy,Liv Per45,,livy/liv.per45.txt,1535,206
CLTK__Livy__Liv_Per46.txt,Livy,Liv Per46,,livy/liv.per46.txt,1646,233
CLTK__Livy__Liv_Per47.txt,Livy,Liv Per47,,livy/liv.per47.txt,1532,195
CLTK__Livy__Liv_Per48.txt,Livy,Liv Per48,,livy/liv.per48.txt,4165,544
CLTK__Livy__Liv_Per49.txt,Livy,Liv Per49,,livy/liv.per49.txt,5138,733
CLTK__Livy__Liv_Per5.txt,Livy,Liv Per5,,livy/liv.per5.txt,2226,317
CLTK__Livy__Liv_Per50.txt,Livy,Liv Per50,,livy/liv.per50.txt,2428,331
CLTK__Livy__Liv_Per51.txt,Livy,Liv Per51,,livy/liv.per51.txt,1290,178
CLTK__Livy__Liv_Per52.txt,Livy,Liv Per52,,livy/liv.per52.txt,2108,293
CLTK__Livy__Liv_Per53.txt,Livy,Liv Per53,,livy/liv.per53.txt,484,62
CLTK__Livy__Liv_Per54.txt,Livy,Liv Per54,,livy/liv.per54.txt,1134,151
CLTK__Livy__Liv_Per55.txt,Livy,Liv Per55,,livy/liv.per55.txt,1735,239
CLTK__Livy__Liv_Per56.txt,Livy,Liv Per56,,livy/liv.per56.txt,1360,183
CLTK__Livy__Liv_Per57.txt,Livy,Liv Per57,,livy/liv.per57.txt,1416,189
CLTK__Livy__Liv_Per58.txt,Livy,Liv Per58,,livy/liv.per58.txt,1547,216
CLTK__Livy__Liv_Per59.txt,Livy,Liv Per59,,livy/liv.per59.txt,2663,375
CLTK__Livy__Liv_Per6.txt,Livy,Liv Per6,,livy/liv.per6.txt,928,130
CLTK__Livy__Liv_Per60.txt,Livy,Liv Per60,,livy/liv.per60.txt,1760,237
CLTK__Livy__Liv_Per61.txt,Livy,Liv Per61,,livy/liv.per61.txt,1328,179
CLTK__Livy__Liv_Per62.txt,Livy,Liv Per62,,livy/liv.per62.txt,635,77
CLTK__Livy__Liv_Per63.txt,Livy,Liv Per63,,livy/liv.per63.txt,670,89
CLTK__Livy__Liv_Per64.txt,Livy,Liv Per64,,livy/liv.per64.txt,954,130
CLTK__Livy__Liv_Per65.txt,Livy,Liv Per65,,livy/liv.per65.txt,724,93
CLTK__Livy__Liv_Per66.txt,Livy,Liv Per66,,livy/liv.per66.txt,438,61
CLTK__Livy__Liv_Per67.txt,Livy,Liv Per67,,livy/liv.per67.txt,1357,191
CLTK__Livy__Liv_Per68.txt,Livy,Liv Per68,,livy/liv.per68.txt,1398,187
CLTK__Livy__Liv_Per69.txt,Livy,Liv Per69,,livy/liv.per69.txt,1189,160
CLTK__Livy__Liv_Per7.txt,Livy,Liv Per7,,livy/liv.per7.txt,2431,350
CLTK__Livy__Liv_Per70.txt,Livy,Liv Per70,,livy/liv.per70.txt,1342,181
CLTK__Livy__Liv_Per71.txt,Livy,Liv Per71,,livy/liv.per71.txt,755,98
CLTK__Livy__Liv_Per72.txt,Livy,Liv Per72,,livy/liv.per72.txt,683,91
CLTK__Livy__Liv_Per73.txt,Livy,Liv Per73,,livy/liv.per73.txt,1115,153
CLTK__Livy__Liv_Per74.txt,Livy,Liv Per74,,livy/liv.per74.txt,832,107
CLTK__Livy__Liv_Per75.txt,Livy,Liv Per75,,livy/liv.per75.txt,901,113
CLTK__Livy__Liv_Per76.txt,Livy,Liv Per76,,livy/liv.per76.txt,836,107
CLTK__Livy__Liv_Per77.txt,Livy,Liv Per77,,livy/liv.per77.txt,1487,213
CLTK__Livy__Liv_Per78.txt,Livy,Liv Per78,,livy/liv.per78.txt,640,82
CLTK__Livy__Liv_Per79.txt,Livy,Liv Per79,,livy/liv.per79.txt,1052,149
CLTK__Livy__Liv_Per8.txt,Livy,Liv Per8,,livy/liv.per8.txt,1896,256
CLTK__Livy__Liv_Per80.txt,Livy,Liv Per80,,livy/liv.per80.txt,1520,212
CLTK__Livy__Liv_Per81.txt,Livy,Liv Per81,,livy/liv.per81.txt,470,58
CLTK__Livy__Liv_Per82.txt,Livy,Liv Per82,,livy/liv.per82.txt,743,96
CLTK__Livy__Liv_Per83.txt,Livy,Liv Per83,,livy/liv.per83.txt,1142,157
CLTK__Livy__Liv_Per84.txt,Livy,Liv Per84,,livy/liv.per84.txt,1001,136
CLTK__Livy__Liv_Per85.txt,Livy,Liv Per85,,livy/liv.per85.txt,839,116
CLTK__Livy__Liv_Per86.txt,Livy,Liv Per86,,livy/liv.per86.txt,984,141
CLTK__Livy__Liv_Per87.txt,Livy,Liv Per87,,livy/liv.per87.txt,403,51
CLTK__Livy__Liv_Per88.txt,Livy,Liv Per88,,livy/liv.per88.txt,1100,143
CLTK__Livy__Liv_Per89.txt,Livy,Liv Per89,,livy/liv.per89.txt,1965,271
CLTK__Livy__Liv_Per9.txt,Livy,Liv Per9,,livy/liv.per9.txt,1959,279
CLTK__Livy__Liv_Per90.txt,Livy,Liv Per90,,livy/liv.per90.txt,694,95
CLTK__Livy__Liv_Per91.txt,Livy,Liv Per91,,livy/liv.per91.txt,468,58
CLTK__Livy__Liv_Per92.txt,Livy,Liv Per92,,livy/liv.per92.txt,688,92
CLTK__Livy__Liv_Per93.txt,Livy,Liv Per93,,livy/liv.per93.txt,766,99
CLTK__Livy__Liv_Per94.txt,Livy,Liv Per94,,livy/liv.per94.txt,512,60
CLTK__Livy__Liv_Per95.txt,Livy,Liv Per95,,livy/liv.per95.txt,596,77
CLTK__Livy__Liv_Per96.txt,Livy,Liv Per96,,livy/liv.per96.txt,873,124
CLTK__Livy__Liv_Per97.txt,Livy,Liv Per97,,livy/liv.per97.txt,923,122
CLTK__Livy__Liv_Per98.txt,Livy,Liv Per98,,livy/liv.per98.txt,1061,140
CLTK__Livy__Liv_Per99.txt,Livy,Liv Per99,,livy/liv.per99.txt,886,125
CLTK__Livy__Liv_Pr.txt,Livy,Liv Pr,,livy/liv.pr.txt,3338,487
CLTK__Lotichius__Lotichius.txt,Lotichius,Lotichius,,lotichius.txt,1035,154
CLTK__Lucan__Lucan1.txt,Lucan,Lucan1,,lucan/lucan1.txt,33409,4504
CLTK__Lucan__Lucan10.txt,Lucan,Lucan10,,lucan/lucan10.txt,26601,3645
CLTK__Lucan__Lucan2.txt,Lucan,Lucan2,,lucan/lucan2.txt,35723,4810
CLTK__Lucan__Lucan3.txt,Lucan,Lucan3,,lucan/lucan3.txt,36800,4922
CLTK__Lucan__Lucan4.txt,Lucan,Lucan4,,lucan/lucan4.txt,39768,5326
CLTK__Lucan__Lucan5.txt,Lucan,Lucan5,,lucan/lucan5.txt,39702,5366
CLTK__Lucan__Lucan6.txt,Lucan,Lucan6,,lucan/lucan6.txt,40074,5337
CLTK__Lucan__Lucan7.txt,Lucan,Lucan7,,lucan/lucan7.txt,42652,5778
CLTK__Lucan__Lucan8.txt,Lucan,Lucan8,,lucan/lucan8.txt,42654,5778
CLTK__Lucan__Lucan9.txt,Lucan,Lucan9,,lucan/lucan9.txt,53913,7308
CLTK__Lucernarium__Lucernarium.txt,Lucernarium,Lucernarium,,lucernarium.txt,644,85
CLTK__Lucretius__Lucretius1.txt,Lucretius,Lucretius1,,lucretius/lucretius1.txt,52998,7538
CLTK__Lucretius__Lucretius2.txt,Lucretius,Lucretius2,,lucretius/lucretius2.txt,56313,7929
CLTK__Lucretius__Lucretius3.txt,Lucretius,Lucretius3,,lucretius/lucretius3.txt,50722,7443
CLTK__Lucretius__Lucretius4.txt,Lucretius,Lucretius4,,lucretius/lucretius4.txt,59438,8666
CLTK__Lucretius__Lucretius5.txt,Lucretius,Lucretius5,,lucretius/lucretius5.txt,66207,9537
CLTK__Lucretius__Lucretius6.txt,Lucretius,Lucretius6,,lucretius/lucretius6.txt,58981,8571
CLTK__Luther__Luther_95.txt,Luther,Luther 95,,luther.95.txt,12473,1647
CLTK__Luther__Luther_Lteramus.txt,Luther,Luther Lteramus,,luther.lteramus.txt,5994,783
CLTK__Luther__Luther_Praef.txt,Luther,Luther Praef,,luther.praef.txt,17185,2499
CLTK__Macarius__Macarius.txt,Macarius,Macarius,,macarius.txt,10717,1469
CLTK__Macarius1__Macarius1.txt,Macarius1,Macarius1,,macarius1.txt,33534,4804
CLTK__Magnacarta__Magnacarta.txt,Magnacarta,Magnacarta,,magnacarta.txt,25763,3696
CLTK__Maidstone__Maidstone.txt,Maidstone,Maidstone,,maidstone.txt,12542,1721
CLTK__Malaterra1__Malaterra1.txt,Malaterra1,Malaterra1,,malaterra1.txt,60832,8011
CLTK__Malaterra2__Malaterra2.txt,Malaterra2,Malaterra2,,malaterra2.txt,84593,11310
CLTK__Malaterra3__Malaterra3.txt,Malaterra3,Malaterra3,,malaterra3.txt,71538,9316
CLTK__Malaterra4__Malaterra4.txt,Malaterra4,Malaterra4,,malaterra4.txt,70631,9204
CLTK__Manilius1__Manilius1.txt,Manilius1,Manilius1,,manilius1.txt,42395,5941
CLTK__Manilius2__Manilius2.txt,Manilius2,Manilius2,,manilius2.txt,45962,6524
CLTK__Manilius3__Manilius3.txt,Manilius3,Manilius3,,manilius3.txt,32856,4645
CLTK__Manilius4__Manilius4.txt,Manilius4,Manilius4,,manilius4.txt,45095,6348
CLTK__Manilius5__Manilius5.txt,Manilius5,Manilius5,,manilius5.txt,35204,4880
CLTK__Mapps1__Mapps1.txt,Mapps1,Mapps1,,mapps1.txt,11067,1580
CLTK__Mapps2__Mapps2.txt,Mapps2,Mapps2,,mapps2.txt,12876,1788
CLTK__Marbodus__Marbodus.txt,Marbodus,Marbodus,,marbodus.txt,12290,1675
