manuscript,bekker,text
parma_2610,128b14-81,"2והסגלה בכלל שלשה מינים , אם סגלה בעצמותה ותמיד, והיא אשר תבדיל המיוחד מכל דבר. 3כמו אמרנו באדם, חי צוחק."
parma_2610,128b14,"4ואם סגולה , תאמר בהיקש אל נמצא אחד. 5וזאת הסגלה אמנם תבדילהו מזה הנמצא לבד. 6וזה על שני מינים."
parma_2610,129a16,"7אם תמידיים הכרחיים , כמו אמרנו שהסגלות האדם בהצטרף אל הסוס שהוא בעל שתי רגלים. 8ואם על הרוב, כמו שהחלק המחשבי מחלקי הנפש, סגלה בו, בהצטרף אל המתאוה , שהמחשבי יצוה, והמתאוה יאמין. 9כי הוא כבר ימצא הדבר אל חלוף זה בפחותים מהאנשים. 10ואם סגלה בהקש אל עת מה כמו ההליכה בבית הכנסת , סגלה להולך בעת הליכתו כאשר לא ישתפהו אחד בזה העת בהליכה בבית הכנסת.
1720515653256_AverroesTop_183.xml מציג את 1720515653256_AverroesTop_183.xml."
parma_2610,128b22-33,"1והסגלה אשר תאמר בהקש אל דבר אחר , יתחדש ממנה כאשר תנשא על הדבר, אם שתי שאלות, ואם ארבע. 2אם שתי שאלות, הנה כאשר תחוייב הסגלה לאחד מהם, ותשלול אותה מן האחר. 3דמיון זה, אמרנו בסגלת האדם בהצטרף אל הסוס, שהוא בעל שתי רגלים , והסוס איננו בעל שתי רגלים. 4והבטול יובן בכאן בשני הפכים. 5אחד מהם שהאדם איננו בעל שתי רגלים , והשני, שהסוס בעל שתי רגלים. 6ואם ארבע , הנה כאשר תחייבם לכל אחד מהם, או תשללם מכל אחד מהם. 7דמיון זה, שסגלת האדם בהצטרפות אל הסוס, שהוא בעל שתי רגלים, ואינו בעל ארבע רגלים. 8והסוס, שהוא בעל ארבע רגלים , ואינו בעל שתי רגלים. 9והבטול יובן בכאן מארבע פנים. 10אחד מהם, שהאדם על דרך משל, איננו בעל שתי רגלים, או שהוא בעל ארבע רגלים. 11ושהסוס בעל שתי רגלים, או שהוא איננו בעל ארבע רגלים."
parma_2610,129a32-35,"1וזה המין מן הסגלה אשר תאמר בהקש, כחו כח המקרה. 2ולזה היו המקומות אשר תקויים מהם ואשר תבטל מהם מקומות המקרה. 3ואולם הסגולה המבוקש בכאן מקומותיה, הנה היא הסגלה המתמדת המציאות המשולחת, אשר איננה-בהקש אל נמצא, ולא אל זמן. 4אבל יוכרו הדברים אשר היא להם סגולה מכל הנמצאות ובכל העתים."
parma_2610,129b1-29,"1ובעבור שהיתה הסגולה יבוקש מעניינה אחד משני דברים. 2אחד מהם אם הוא הסגולה אם לא, והשני אם תהיה סגולה , הנה אם הטיב בהנחת הסגולה כשהונחה על יותר שלם מה אפשר שהונח , אם אמנם הונחה סגולה חסרה. 3וזה דבר ייחד הסגולה והגדר, זולת הסוג והמקרה. 4וזה שהסגולה והגדר, בעבור שישתמשו בידיעת הדבר והכרתו מכל מה שזולתו ישיגם בזה הענין השלמות והחסרון. 5ואולם הסוג והמקרה, הנה בעבור שהיו נשואים על רבים, לא ישיגם זה העניין ר""ל שימצא בענין יותר חסר וענין יותר שלם. 6והמקומות שנעמוד מהם אם הטיב בהנחת הסגולות , המקום הראשון מהם, הוא אם היתה הסגלה יותר ידועה מהדבר אשר הונחה לו סגלה , הנה כבר הטיב בהנחתה. 7ואם לא תהיה יותר ידועה , הנה לא הטיב בהנחתה. וזה יהיה על שני פנים. 8אחד מהם, שלא תהיה הסגולה בעצמותה, יותר ידועה מן הדבר אשר היא לו סגולה. 9דמיון זה, מי שהניח שסגלת האש, שהיא יותר דומה מכל הדברים לנפש. 10הנה כבר עשה בהכרת האש, מה שהוא בעצמותו יותר עמוק מן האש. 11כי ידיעתנו באש, יותר גדולה מידיעותנו בנפש. 12והשני, שלא תהיה יותר ידיעות המציאות לדבר אשר היא לו סגלה כי הסגלה תצטרך בשיודע מענינה שני דברים אחד מהם שתהיה בעצמה יותר ידיעת המציאות מבעל הסגלה והשני שתהיה יותר ידיעת המציאות מבעל הסגלה. 13דמיון זה, מי שהניח סגולת האש שהוא הדבר אשר בו תמצא הנפש תחילה. 14הנה כבר בא בסגולת האש ביותר עמוק מציאות לה. 15הנה המבטל יבטל, כי תחסר הסגולה אחד משני אלו הפנים מקדימת הידיעה. 16והמקיים אמנם יקיים, שהסגולה הוטבה הנחתה כאשר נמצאו לה שני אלו המינים מן הקדימה בידיעה. 17דמיון זה, מי שיתאר החי, בשלו הרגש, הנה כבר תארו במה שהוא יותר ידוע בשני הפנים."
parma_2610,129b30-130a28,"1והמקום השני, שתהיה הסגלה כבר הליץ בה מליצה משותפת. 2דמיון זה שאמרנו כבר ירגיש, יורה על שני עניינים . 3אחד מהם, של מתואר בזה הרגש, ואם היה ישן. 4וחאחר כבר ישתמש ההרגש. 5כי הסגלה , כאשר יבא בה בזה האופן, היתה עמוקה, בין שהיתה הסגלה ממה שיורה עליו במלה נפרדת, או מאמר. 6הנה ראוי במקומות אשר תשתמש בהם, שתרחיק השתוף בזה וכמו שהמבטל כבר יבטל הסגולה כאשר הונחה בזה התאר, כזה כבר קיימה המקיים, מזה המקום בעצמו. 7וזה, שהסגולה , כאשר יליץ ממנה במאמר או במילה נפרדת בלתי משותפת, הנה כבר הונחה הנחה טובה. 8דמיון זה בסגולה אשר יורה עליה במאמר , מי שאמר שהאש הוא הגשם אשר מדרכו שיתנועע אל המקום העליון, יותר מהיר מה שיהיה. 9כי הוא אין מלה מן המלות הנופלות בזה המאמר, משותפת, ולא בהרכבה המחודשת ממנה, שתוף כלל. 10וקרוב מזה, ר""ל מי שהניח הסגלה משותפת שיהיה הדבר אשר תאר בסגולה, כבר יורה עליו במליצה משותפת. 11כי בזה האופן לא תהיה הסגולה מונחת כפי מה שראוי. 12כמו שיאמר שאמר שהנפש סגולתה שהיא בלתי מתה, ולא יבאר איזה חלק מחלקיה הוא בזה התאר . 13והמקיים יטעון כי הסגלה הונחה הנחה טובה, כאשר היה בעל סגולה , כבר יליצו ממנה במליצה בלתי משותפת. 14דמיון זה, מי שאמר שהאדם חי מדבר, הנה כבר הניח הסגלה כפי מה שראוי, כי שם האדם איננו משותף."
parma_2610,130a29-130b10,"1והמקום השלישי, שיהיה ענין מהעניינים הנלקים בסגולה , נכפל, כאשר היתה הכפילה השומע, וישים המאמר עמוק. 2והשנות המאמר תהיה על שני פנים. 3אחד מהם, שיעשה השם האחד בעצמו, נשנה, כמו מי שאמר שסגולת האש, שהיא גשם יותר דק שבגשמים. 4כי מניח זה, כבר כפל שם הגשם שתי פעמים. 5והמין השני, כאשר יעשה הענין עצמו נכפל. 6כמו מי שאמר שסגלת הארץ, שהיא עצם מהגשמים, תעתק בטבע אל המקום היותר שפל. 7וזה, שהעצם נכנס בגשם. 8וזה יראה כאשר יעשה תמורת הגשם, עצם בתאר כך. 9והמבטל יבטל הסגולה , בשיגדרה באחד משני התארים. 10והמאמת יאמת הסגולה בשהוא לא יעשה השם האחד נכפל שתי פעמים. 11דמיון זה, מי שאמר שסגולת האדם, שהוא מקבל החכמה, הנה כבר הניח הסגולה כפי מה שראוי, ולא יעשה בזה שם נכפל."
parma_2610,130b10-22,"1והמקום הרביעי, שלא ימצא בסגולה ענין כולל לכל הדברים. 2דמיון זה, מי שאמר שסגולת החכמה, שהיא מחשבה, לא ישתנה האמות בה מן ההקש, אחר שהיא אחת קיימת, לא תסור. 3כי האחד ימצא לכל הדברים. 4והמבטל יבטל שהסגולה הונחה על זולת מה שראוי מזה המקום והמאמת יאמת שהיא הונחה כפי מה שראוי כאשר לא יונח בה ענין כולל. 5כמו מי שיניח שסגולת החי, שיש לו נפש. 6כי הנפש אין בה ענין כולל יותר מן החי."
parma_2610,130b23-37,"1והמקום החמישי , אם הניח לדבר סגולות רבות, מזולת שיבאר זה. 2הנה המניח לזה לא הטיב הנחת הסגלה . 3דמיון זה, מי שאמר בסגולות האש, שהוא יותר דק שבגשמים ויותר קל שבהם, הנה כבר הניח לו יותר-מסגולה אחת. 4וזה שהוא יחשב במפורסם, שהגדר כמו שהוא ראוי שיהיה אחד, לא יוסיף בו דבר זולת מה שיורה על העצם, בזה הסגולה ראוי שתהיה אחת. 5וזה מפורסם, לא יצדק. 6כי הוא בלתי נמנע שיהיה לדבר סגולות רבות. 7והמבטל כבר יבטל, שהסגולה הונחה על זולת מה שראוי, וזה במפורסם, כאשר היו הסגולות רבות. 8והמאמת כבר יאמת, שהיא הונחה כפי מה שראוי, כאשר לא יהיו סגולות רבות. 9דמיון זה, מי שאמר שסגולת הלחות, שהוא יקבל כל תמונה."
parma_2610,130b38-131a24,"1והמקום הששי , הוא שלא תונח סגולה מה שהוא ענין מתאחר במציאות, מהדבר אשר היא לו סגולה . 2ובפרט כאשר היה קצתי ולא קצתי , ולא מה שהיא והדבר אשר היא לו סגולה , יחד במציאות, בשני המקבילים. 3כי אלו כלם, לא ישימו הדבר יותר ידוע, וזה כפי המפורסם. 4ואם לא, הנה לא ימנע שיהיה המתאחר בטבע, יותר ידוע, ושיהיה סגולה טובה, מה שלא יהיה קצת הדבר אשר היא לו סגולה . 5כל שכן משיהיו לו השני דברים אשר מציאותם יחד בטבע, אחד מהם יותר ידוע מן האחר. 6דמיון מי שיעשה הדבר המתאחר במציאות, על שהוא סגולה , מי שאמר שסגולות החי, שהוא העצם אשר מין האדם. 7וזה אמנם יעשה סגולה מה שהוא חלק הדבר. 8ודמיון מי שיעשה הסגולה מן המקביל, מי שאמר שסגולות הטוב, שהוא המקביל לרע. 9והמבטל יבטל, שהסגולה הונחה על זולת מה שראוי באחד משני אלו המקומות. 10והמאמת יאמת שהיא הונחה כפי מה שראוי, כאשר לא תהיה מן המקביל ולא מתאחרת. 11וראוי שתדע שהסגולה כאשר לוקחה על צד ההעדר והקנין שהקנין יותר ידוע מההעדר , וכזה המחייב, יותר ידוע מן השולל.
1הנה אלו הם המקומות אשר נעמוד בהם על שהסגולה הונחה כפי מה שראוי, אם שלא הונחה. 2ושאר המקומות אשר זכרם ארסטו בזה השער , יאמר תמסתיוס בהם, שהם נכנסים במקומות אשר נעמוד מהם על מה שהונח סגולה, שאיננו . 3ויטעון לזה בשארסטו יכפול אותם, וימנה אותם בכלל אותם המקומות. 4וידמה שיהיה להם מבוא בשני שערים יחד, אבל משני צדדים מתחלפים. 5לפי מה שאיננו סגולה , יאמר על שני פנים. 6אחד מהם, שיהיה כבר נעדר קנין ענין מה יאמר באיזה צד שתאמר בו הסגולה. 7והשני, שיהיה העדר מה , יעדר יאמר עליו סגולה בקדימה ר""ל בראוי. 8והנשואים בזה הענין, יתחלפו בפחות ויתר. 9כי היה הנשוא מענין הסגולה , דבר חסר מאד, אפשר שימנה בשני שערים . 10ואולם כאשר לא יבחן זה הענין בו, הנה הוא בשער, שמה שהונח סגולה איננו סגולה . 11וכאשר נבחן בו, אפשר שימנה בשער מה שהונח סגולה , שהוא מונח על זולת מה שראוי. 12ואתה תבאר ותבדיל, שהמקומות אשר זכרם ארסטו בשני השעורים , הם בזה התאר."
parma_2610, 131b4-132a4-24,"1ונתחיל במקומות אשר נעמוד מהם על שמה שנאמר סגולה , שהיא איננה סגולה . 2וראוי שתדע, שיסודות אלו המקומות , כמו שיאמר תמסתיוס, שלשה. 3אחד מהם שתהיה הסגולה נמצאת לדבר תמיד. 4והשני, שתהיה מתהפכת במציאות. 5והשלישי, שלא תורה על מהות הדבר. 6וראוי שתדע, שהסגולה תבטל בשיחסר לה אחד מהיסודות השלשה, ולא תתקיים אלא בהתקבצם בה. 7ודמיון מה שלא ימצא תמיד, מי שיניח שסגולות החי, שיהיה נח או מתנועע. 8כי המנוחה או התנועה, אמנם ימצאו לו בקצת העתים. 9ודמיון מי שהניח סגולה בלתי מתהפכת, מי שאמר האדם, שהוא יודע. 10שהידוע כבר יחשב שהיא כוללת יותר מן האדם, אחר שכבר תמצא למלאכים ודמיון מי שהניח סגולה בלתי מתהפכת מי שאמר שסגולת האדם שהוא יודע שהידוע כבר יחשב שהיא כוללת יותר מן האדם אחר שכבר תמצא למלאכים. 11דמיון מי שהניח סגולה מי שהוא נשוא מדרך מה, מי שאמר שסגולת האדם, שהוא חי מדבר, בעל מחשבה ועיון. 12והנה אלו הם שרשי מקומות הסגולה . 13וראוי אחר זה שנתחיל במקומות אשר ישובו אלו השרשים."
parma_2610,131b19-36,"1הנה תחלת זה המקום הוא, שלא תניח הסגולה כפי טבע הדבר אבל כפי החוש. 2כמי שאמר , שהשמש הוא הכוכב היותר מאיר, שיתנועע למעלה מהארץ. 3כי הוא אמנם יצדק עליו זאת הסגולה , כל מה שהתמיד השמש, שיורגש. 4ומבואר שזאת הסגולה לא תמצא על התמידות. 5וכזה מאמר מי שאמר שסגולת המראה, שהוא המושג בראות. 6וזה שהוא כאשר לא יורגש, הנה כבר נסתלקה הסגולה."
parma_2610,131b-37-132a3,"1ומקום שני הוא שלא יונח הסוג בסגולה כמו שאמר שסגולת הזוג שהוא מתחלק בשני חלקים שוים ולא יאמר מספר מתחלק בשני חלקים שוים כי מניח זה, הניח מה שאיננו סגולה. 2ומבואר שזאת הסגלה , יחסר לה ההתהפך. 3וזה, שהמתחלק בשני חלקים שוים, נושא על הכמה המתדבק והמתפרק. 4וכאשר זכר שם המספר, תתהפך בנשיאות."
parma_2610,132b-19-2,"1ומקום שלשי , שתונח הסגולה נשואה על זולת המנהג הטבעי. 2וזה שיונח בעל הסגולה סגולה לסגולות, ומה שהונח על זה האופן, הנה איננו סגולה . 3דמיון מי שאמר שסגולת יותר דק החלקים מהגשמים, הוא האש, וישיג מי שהניח הסגולה זאת ההנחה, שתהיה סגולה אחת לדברים רבים. 4 וזה שהוא כאשר היה הדבר אחד, ימצאו לו סגולות רבות, הנה כאשר הניח הדבר עצמו סגולה , כבר הניח סגולה אחת לדברים רבים, וזה שקר."
parma_2610,132b35 - 133a22,"1ומקום רביעי , שלא יושם ההבדל. 2כמי שאמר שסגולת האדם, שהוא מדבר. 3וזה, שזאת יחסר לה, שהיא איננה מודיעה עצם הדבר, ר""ל העדר ההודעה. 4וזה שההבדל יודיע עצם הדבר או ר""ל החסרון בשביל שתחוייב לה שלא תודיע עצם הדבר. 5וראוי שתדע שכל מקום מאלו המקומות, יתאמת שיעשה בהתאמת, כאשר היו שני היסודות הנשארים מבואר המציאות על דבר אשר הונח שהוא סגולה . 6דמיון זה, באדם שהוא חי מקבל לחכמה, כאשר התבאר ממנו בזאת ההנחה שהוא איננו הבדל, והיה עם זה נגלה מעניינו שהוא מתהפך והכרחי הנשיאות, התאמת שזה סגולה לו."
parma_2610,133a24-32,"1ומקום חמישי , שלא יהיה קשה שהונח סגולה לדבר, סגולה מצד שיורה עליו באחד משמותיו, כאשר היה לזה הדבר שמות נרדפים. 2דמיון זה, שהוא בעבור שהיה, אין סגולת הדבר הדרוש, שהוא אשר יגלה לקצת האנשים שהוא טוב, לא יהיה זה סגולה לנבחר. 3וזה שאלו היה סגולה לנבחר, היה סגולה לדרוש. 4והמופת יאמר בסותר זה. 5והוא שהסגולה בעצמה, תהיה נמצאת לדבר אחד בעצמו, ואם היו לו שמות נרדפים. 6דמיון זה, אם סגולת האדם, שנפשו שלשת חלקים, מחשב, וכועס, ומתאוה , הנה סגולת האיש כן. 7וזה שהאדם והאיש, שני שמות נרדפים."
parma_2610,133a35 - 133b14,"1ומקום ששי , שיהיה מין מהמינים הנכנסים תחת סוג אחד שהונחה לו סגולה הפך וזה שההפך יחוייב שיהיה סגולה למין אשר ילקח בסוג. 2דמיון זה, שהוא בעבור שהיו האדם והסוס, שני מינים נכנסים תחת החי, ולא תהיה סגולת האדם, התנועה מעצמותו , לא תהיה סגולת הסוס, העמידה מעצמותו. 3והמאמת יאמת בסותר מה שיבטל בו המבטל. 4וזה המקום אמנם יצדק מספר הסגולות ההפכיות, אשר יחלק בהם הסוג, מספר המינים, ואמנם הענין בחלוף זה. 5והוא מקום כוזב , והוא עם זה מעט ההסתפקות."
parma_2610,133b15-134a3,"1ומקום שביעי, יעשוהו המטעים, לבטל מה שהונח סגולה , שהוא איננו סגולה . 2וזה מצד שתוף שם האחד והזולת וזה שכאשר הניח מניח סגולה מה לדבר, כמו הצחוק לאדם, דרך משל, והיה האדם, יקרו בו דברים רבים, כמו שהוא לבן, ושהוא ערבי , ושהוא עלג ויהיה המטעה שהאדם והאדם לבן, דבר אחד במספר, הנה יחוייב מזה, שיהיה הצחוק סגולת האדם הלבן ולא יהיה השחור צוחק. 3וכאשר יאמר שהאדם כותב , והאדם לבן שני דברים, תבטל ההטעאה. 4ומקומות ההטעאה , שהם שמו השנים אחד. 5ואולי טעו בהפך זה, שישימו האדם שנים. 6כמי שיניח אדם שסגולת הידיעה שהיא מחשבה לא תשתנה. 7ויסתרו זה בזאת הסגולה נמצאת לטבע, והסגולה אין מדרכה שמצא לשני דברים. 8והתרת זאת ההטעאה , שהידיעה והיודע, אחד בענין , . 9או נאמר שהסגולה בזה, בלתי הסגולה באחר. 10וזה שהידיעה תורה באחד מהם על מה שאיננו בנושא, וביודע על מה שהוא בנושא. 11וזה שהידיעה היא מחשבה לא תשתנה, ואם היודע אדם, לא תשתנה ידיעתו."
parma_2610,134a5-14,"1ומקום שמיני, אפשר לטעות בו. 2וזה שהסגולה , אחר שהיתה מדרכה שתמצא לבעל הסגולה בטבע, והשמיט המניח שישתנה במציאות לבעל הסגולה זה הצד, כי המטעה יטעה בשיניח סגולה , כבר תבדל מהמסוגל בה משל זה מי שאמר שהאדם הוא בעל שתי רגלים, יטעהו המבטל בשיאמר שהחתוך הרגלים לא תמצא לו זאת הסגולה . 3הנה כאשר הוסיף במאמר בטבע, תסתלק זאת ההטעאה."
parma_2610,134a18-25,"1ומקום תשיעי , אפשר גם כן לטעות בו. 2וזה שכאשר היתה הסגולה , אמנם דרכה שתהיה סגולה מצד שהיא נשואה נשיאות ראשון , והשמיט מניחה להתנות זה בה, הנה אפשר שיבטל עליה בשהיא אפשר שתמצא לבעל הסגולה וזולתו לא תהיה סגולה . 3דמיון זה, מי שאמר שסגולת השטח, שיקבל הגוון. 4ויסתור אותו המטעה, בשהגשם יקבל כבר יצדק עליו שיקבל הגוון. 5וכאשר הבדיל ואמר שהשטח יקבל הגוון תחלה, והגשם יקבלהו שנית באמצעות השטח, תסתלק ההטעאה. 6וכמו כן כל מה שימצא לדבר תנאיות, והשמיטו המניח בו, והניחו סתם, תשיגהו כמו זאת ההטעאה. 7וזה שהרבה מן הנשואים, יצדק נשיאותם בתנאות. 8כמו אמרנו שיהיה בטבע, או נקנה או בכח או ראשון או שני. 9ולזה ראוי למטיב להניח הסגולה שישמור מהנחת מה שדרכו שימצא בתנאי, ויניחהו סתם."
parma_2610,134b22-33,"1ומקום עשירי , שיקח הדבר הנמצא על צד המיעוט והרבוי, לקצת הדברים אשר יתחלפו בזה הדבר במיעוט ורב, ויונח סגולה לכל. 2במדרגת מי שאמר שהאש, היותר דק שבגשמים. וזה, שזה אמנם יצדק במין אחר ממיני האש, והוא האור. 3כי האש כמו שיאמר אפלטון, שלשה חלקים, להבה, ואור, וגחלת. 4והסבה בזה, שהדברים המופלגים, אי אפשר שיראו בדברים רבים, היו אותם הדברים, כמינים לסוג, או כחלקים לכל."
parma_2610,134a26-134b21,"1ומקום אחד עשר הוא, שתונח הסגולה ביותר גובר, ובהקשה. 2כי יקרה מזה, שלא יצדק השם על מה שיצדק עליו המאמר המורה על הסגולה . 3דמיון זה, מי שאמר שסגולת האש, יותר קל שבגשמים, וסגולת הסוס, יותר ממהר שבבעלי חיים. 4כי אפשר שימצא שיעדר האש, וימצא מה שהוא יותר קל , והוא האויר, דרך משל. 5וכמו כן אפשר שיעדר הסוס, וימצא מה שהוא יותר מהיר מכל בעלי חיים, והוא החי אשר ימשך לו במהירות. 6ואמנם יהיה זה סגולה אצל מי שידע שיעדר לעולם, ולא מין הסוס."
parma_2610,135a9-14,"1ומקום השנים עשר, והוא שנניח הדבר סגולת עצמו. 2וזה אמנם יזדמן כאשר היו לדבר שני שמות נרדפים. 3כי מה שהונח סגולה , איננו סגולה . 4וזה המקום מבואר מענינו שמניחו טועה בסגולה . 5דמיון זה, מי שאמר שסגולת היפה, שהוא נאה וזה שהיפה והנאה, שני שמות נרדפים."
parma_2610,135a21-135b6,"1ומקום שלשה עשר, והוא שהסגולה כאשר הונחה לגשמים מתדמי החלקים, ראוי שתמצא לכל החלקים אשר מאותן הגשמים. 2אמנם כאשר נמצאת לרוב חלקיהם ולא תמצא למעט, או שתמצא למעט ולא תמצא לרוב , הנה מה שהונח מזה שהוא סגולה , איננו סגולה . 3ומשל מה שהונח מזה לרוב החלקים מבלתי שיונח לכל מי שאמר שסגולת הים שמימיו מלוחים וזה שאין סגולת כל ים שמימיו מלוחים ומשל מה שהונח על החלק, לא על הכל, מאמר מי שאמר שהאויר הוא הנשאף. 4וזה שהנשאף אמנם הוא חלק ממנו. 5אמנם המאמת, הנה כבר יאמת מה שהניח סגולת על כל החלקים, והיו אותם היסודות האחרים הנשארים, נמצאים, הנה כבר נתקיימה הסגולה . 6משל זה מי שאמר שסגולת הארץ, שאמנם תתנועע למטה בטבע. 7וזה שזה ימצא לכל החלקים, כמו שימצא לכל."
parma_2610,138b28-139a8,"1 ומקום ארבעה עשר, שתהיה הסגולה מונחת בכח לבעל הסגולה . 2עוד יתלה מציאות הכח בו, בדבר, אפשר שימצא ושיעדר. 3דמיון מי שיאמר שסגולת הגוונים, שהם נראים בכח. 4כי אם ישוער העלות החי והעדרו, תעלה זאת הסגולה , אלא אצל מי שיצייר שהחי אי אפשר שיעדר, כי בזה אפשר שתבטל הסגולה. 5אמנם המקיים הוא בהפך זה. 6והוא, שלא יהיה התלות מציאות הכח, בדבר אשר הונחה לו הסגולה בדבר , אפשר בתחלת המחשבה, שיצוייר העדרו. 7דמיון מי שאמר שסגולת הנמצא, שיפעל ושיתפעל.
1אלו הם כל המיוחדים בסגולה ואמנם שאר המקומות הנשארים, הנה הם המשותפים לכל הדרושים, והם בכלל לקוחים, אם מן המקובלות , אם מן הדומה, אם מן הפחות ויתר , והשווי ואם מן השמושים והדמיונים, ואם מן ההויה וההפסד. 2ונתחיל בזה כפי למוד ארסטו, כי בזה הרגל מה.
1במקומות הלקוחים מן המקבילות."
parma_2610,135b8-16,"2הנה מהם מקום ראשון, לקוח מן ההפך. 3אמנם המבטל הנה יעיין , שאם היה הפך הסגולה בלתי נמצא סגולה להפך הדבר אשר נמצא לו הסגולה , הנה מה שהונח סגולה, איננו סגולה . 4דמיון זה, שאם לא תהיה סגולת היושר, שהוא היותר משובח, לא תהיה סגולת העול, שהוא יותר מגונה. 5ואמנם המקיים, הנה אם היה הפך הסגולה , נמצא סגולה להפך הדבר אשר תאר בסגולה , הנה מה שהונח סגולה , הוא סגולה . 6דמיון זה, אם היה סגולת הטוב, שהוא חביב, הנה מה שהונח סגולת הוא סגולה דמיון זה הרע, שהוא נמאס."
parma_2610,135b17-27,"1ומקום שני מן המצטרף. 2אם המבטל יעיין, שאם היו מצורפי הסגולה אינם סגולה למצורפי בעל הסגולה , הנה הסגולה איננה סגולה . 3דמיון זה, אם לא יהיה המותיר, סגולה לכפל, הנה אין הנותר סגולה לחצי. 4ואמנם במאמת , הנה יעיין שאם היו מצורפי הסגולה סגולה למצורפי בעל הסגולה, הנה הסגולה היא סגולה. 5דמיון זה, אם היתה סגולת הכפל , שהוא במדרגת היקש השנים אל אחד, היתה סגולת החצי, שהוא במדרגת הקש האחד אל השנים."
parma_2610,135b28,"1ומקום שלישי מן הקנין וההעדר. 2אמנם המבטל, הנה, אם היתה הסגולה אשר תאמר בקנין , איננה הסגולה למה שיאמר בקנין , שיורו עליו בשם , הנה מה שיורו עליו בהעדר, איננו סגולה למה שאמר בהעדר, ר""ל למה שיניח עליו בשם ההעדר. 3ואם היא מה שיאמר בהעדר, איננו סגולה בהעדר, הנה מה שיאמר בקנין הנה מה שנאמר בקניין לא יהיה סגולה למה שיאמר בקנין. 4דמיון זה, למה שהיה העדר החוש, איננה סגולה לחרשות, לפי שהוא ענין כולל לחושים , לא יהיה החוש, סגולה לשמע. 5אמנם המקיים, אם היה מה שיאמר בקנין סגולה למה שיאמר בקנין , הנה מה שיאמר בהעדר, סגולה למה שיאמר בהעדר, ואם היה מה שיאמר בהעדר סגלה למה שיאמר בהעדר הנה מה שיאמר בקנין סגולה למה שיאמר בקנין . 6דמיון זה, אם היתה סגולת הראות, שיראה, הנה סגולת העורון שהוא שלא יראה."
parma_2610,136a4-136b2,"1ומקום רביעי, מן המחייבת והשוללת. 2ותחת זה המקום, שלשה מקומות. 3אם תחלה שיעויין בחוייביהם על צד ההפוך. 4וזה, שכאשר היתה המחייבת, סגולה לדבר מה, הנה לא תהיה השוללת סגולה לו. 5דמיון זה , אם היתה סגולת האדם, שהוא צוחק, לא תהיה סגולתו שהוא איננו צוחק. 6וידמה שלא יהיה זה מקום. 7ומקום שני, מן החיוב אשר על היושר. 8אם המבטל הנה יעיין , כי אם היתה הגזרה אשר תחייב הנשוא, איננה סגולה לגזרה אשר תחייב הנושא, הנה מה שישלול הנשוא, לא תהיה סגולה למה שישלול הנושא, והפך זה גם כן. 9דמיון זה למה שהיה אמרנו מה שהוא חי איננו סגולה למה שהוא אדם, לא יהיה אמרנו, מה שאיננו חי, סגולה למה שאיננו אדם וכמו כן למה שהיה אמרנו שמה שאיננו חי איננו סגולה למה שאיננו אדם לא יהיה אמרינו שמה שהוא חי סגולה למה שהוא אדם. 10ומקום שלישי , אם המבטל, הנה יעיין, כי אם היה מה שחייב הנשוא סגולה למה שיחייב הנושא , לא יהיה מה שיחוייב הנשוא, סגולה למה שישולל הנושא. 11דמיון זה, אם היה סגולת מה שהוא חי, שהוא מתנשם, לא תהיה סגולת מה שאיננו חי, שהוא מתנשם. 12וזה, שמאמרנו-מה שהוא מתנשם כאשר היה סגולה לאמרנו מה שהוא חי, לא תהיה סגולה לשלילה, והוא אמרנו , מה שאיננו חי. 13ואולם המאמת הנה יעיין, אם היתה המחייבת, איננו סגולה למחייבת , הנה היא השוללת. 14דמיון זה אם היה מה שהוא צומח, איננו סגולה למה שהוא דומם , הנה היא סגולה למה שאיננו דומם. 15וזה המקום כוזב. 16וזה שהמחייבת איננה סגולה לשוללת , אבל לא תמצא המחייבת לשוללת, אלא מצד שאין השלילה, שלילה סתם, אבל יורה על אחד ממיני ההעדר. 17ואולם השוללת, הנה כבר תמצא למחייבת, אלא שהיא לא תמצא סגולה מצד מה שהיא שלילה במוחלט."
parma_2610,136b3-7,"1ומקום חמישי , קרוב שימנה בהפכים, והוא לקוח מן המינים אשר יחלק בהם הסוג על דומה בקבלה וזה שאנחנו כאשר חלקנו הסוג בשני מינים מקבילים , וחלקנוהו גם כן בשני משיגים מקבילים או יותר, ולא יהיה אחד מחלקי אותם המשיגים, סגולה לאחד משני חלקי אותם המינים, הנה אין המשיג האחד, סגולה למין האחר. 2דמיון זה, שהוא בעבור שאין סגולת הבעל חיים המת שיהיה מתנועע , אחר שהגרמים השמימיים, חיים, מתנועעים, בלתי מתים לא תהיה סגלת הבעל חיים הבלתי מת , והוא הגלגל, שיהיה נח. 3והאמות בהפך זה."
